McHenry	ND	(255, 195, 156)
Sheridan	ND	(255, 195, 146)
Burleigh	ND	(255, 195, 136)
Emmons	ND	(255, 195, 126)
McIntosh	ND	(255, 195, 116)
Logan	ND	(255, 195, 106)
Kidder	ND	(255, 195, 96)
Wells	ND	(255, 195, 86)
Pierce	ND	(255, 195, 76)
Rolette	ND	(255, 195, 66)
Towner	ND	(255, 195, 56)
Benson	ND	(255, 195, 46)
Eddy	ND	(255, 195, 36)
Foster	ND	(255, 195, 26)
Stutsman	ND	(255, 195, 16)
LaMoure	ND	(255, 195, 6)
Dickey	ND	(255, 194, 252)
Sargent	ND	(255, 194, 242)
Ransom	ND	(255, 194, 232)
Barnes	ND	(255, 194, 222)
Griggs	ND	(255, 194, 212)
Steele	ND	(255, 194, 202)
Nelson	ND	(255, 194, 192)
Ramsey	ND	(255, 194, 182)
Cavalier	ND	(255, 194, 172)
Pembina	ND	(255, 194, 162)
Walsh	ND	(255, 194, 152)
Grand Forks	ND	(255, 194, 142)
Traill	ND	(255, 194, 132)
Dawes	NE	(255, 194, 122)
Sioux	NE	(255, 194, 112)
Richardson	NE	(255, 194, 102)
Pawnee	NE	(255, 194, 92)
Nemaha	NE	(255, 194, 82)
Johnson	NE	(255, 194, 72)
Otoe	NE	(255, 194, 62)
Cass	NE	(255, 194, 52)
Sarpy	NE	(255, 194, 42)
Douglas	NE	(255, 194, 32)
Washington	NE	(255, 194, 22)
Burt	NE	(255, 194, 12)
Thurston	NE	(255, 194, 2)
Dakota	NE	(255, 193, 248)
Dixon	NE	(255, 193, 238)
Wayne	NE	(255, 193, 228)
Pierce	NE	(255, 193, 218)
Cedar	NE	(255, 193, 208)
Knox	NE	(255, 193, 198)
Dodge	NE	(255, 193, 188)
Colfax	NE	(255, 193, 178)
Cuming	NE	(255, 193, 168)
Stanton	NE	(255, 193, 158)
Madison	NE	(255, 193, 148)
Antelope	NE	(255, 193, 138)
Boone	NE	(255, 193, 128)
Platte	NE	(255, 193, 118)
Saunders	NE	(255, 193, 108)
Seward	NE	(255, 193, 98)
Butler	NE	(255, 193, 88)
Polk	NE	(255, 193, 78)
York	NE	(255, 193, 68)
Hamilton	NE	(255, 193, 58)
Nance	NE	(255, 193, 48)
Merrick	NE	(255, 193, 38)
Hall	NE	(255, 193, 28)
Howard	NE	(255, 193, 18)
Sherman	NE	(255, 193, 8)
Boyd	NE	(255, 192, 254)
Holt	NE	(255, 192, 244)
Valley	NE	(255, 192, 234)
Greeley	NE	(255, 192, 224)
Wheeler	NE	(255, 192, 214)
Garfield	NE	(255, 192, 204)
Loup	NE	(255, 192, 194)
Rock	NE	(255, 192, 184)
Keya Paha	NE	(255, 192, 174)
Brown	NE	(255, 192, 164)
Blaine	NE	(255, 192, 154)
Custer	NE	(255, 192, 144)
Buffalo	NE	(255, 192, 134)
Dawson	NE	(255, 192, 124)
Phelps	NE	(255, 192, 114)
Kearney	NE	(255, 192, 104)
Adams	NE	(255, 192, 94)
Clay	NE	(255, 192, 84)
Fillmore	NE	(255, 192, 74)
Saline	NE	(255, 192, 64)
Lancaster	NE	(255, 192, 54)
Gage	NE	(255, 192, 44)
Jefferson	NE	(255, 192, 34)
Thayer	NE	(255, 192, 24)
Nuckolls	NE	(255, 192, 14)
Webster	NE	(255, 192, 4)
Franklin	NE	(255, 191, 250)
Harlan	NE	(255, 191, 240)
Gosper	NE	(255, 191, 230)
Furnas	NE	(255, 191, 220)
Red Willow	NE	(255, 191, 210)
Hitchcock	NE	(255, 191, 200)
Dundy	NE	(255, 191, 190)
Frontier	NE	(255, 191, 180)
Hayes	NE	(255, 191, 170)
Chase	NE	(255, 191, 160)
Perkins	NE	(255, 191, 150)
Lincoln	NE	(255, 191, 140)
Keith	NE	(255, 191, 130)
Logan	NE	(255, 191, 120)
McPherson	NE	(255, 191, 110)
Arthur	NE	(255, 191, 100)
Thomas	NE	(255, 191, 90)
Hooker	NE	(255, 191, 80)
Grant	NE	(255, 191, 70)
Deuel	NE	(255, 191, 60)
Garden	NE	(255, 191, 50)
Cheyenne	NE	(255, 191, 40)
Morrill	NE	(255, 191, 30)
Kimball	NE	(255, 191, 20)
Banner	NE	(255, 191, 10)
Scotts Bluff	NE	(255, 191, 0)
Box Butte	NE	(255, 190, 246)
Cherry	NE	(255, 190, 236)
Sheridan	NE	(255, 190, 226)
Coos	NH	(255, 190, 216)
Grafton	NH	(255, 190, 206)
Strafford	NH	(255, 190, 196)
Rockingham	NH	(255, 190, 186)
Cheshire	NH	(255, 190, 176)
Sullivan	NH	(255, 190, 166)
Hillsborough	NH	(255, 190, 156)
Belknap	NH	(255, 190, 146)
Merrimack	NH	(255, 190, 136)
Carroll	NH	(255, 190, 126)
Monmouth	NJ	(255, 190, 116)
Ocean	NJ	(255, 190, 106)
Essex	NJ	(255, 190, 96)
Union	NJ	(255, 190, 86)
Hudson	NJ	(255, 190, 76)
Bergen	NJ	(255, 190, 66)
Middlesex	NJ	(255, 190, 56)
Somerset	NJ	(255, 190, 46)
Morris	NJ	(255, 190, 36)
Passaic	NJ	(255, 190, 26)
Sussex	NJ	(255, 190, 16)
Warren	NJ	(255, 190, 6)
Hunterdon	NJ	(255, 189, 252)
Mercer	NJ	(255, 189, 242)
Camden	NJ	(255, 189, 232)
Gloucester	NJ	(255, 189, 222)
Salem	NJ	(255, 189, 212)
Cumberland	NJ	(255, 189, 202)
Cape May	NJ	(255, 189, 192)
Atlantic	NJ	(255, 189, 182)
Burlington	NJ	(255, 189, 172)
Richmond	NY	(255, 189, 162)
Clinton	NY	(255, 189, 152)
Essex	NY	(255, 189, 142)
Orleans	NY	(255, 189, 132)
Genesee	NY	(255, 189, 122)
Wyoming	NY	(255, 189, 112)
Livingston	NY	(255, 189, 102)
Schenectady	NY	(255, 189, 92)
Montgomery	NY	(255, 189, 82)
Fulton	NY	(255, 189, 72)
Seneca	NY	(255, 189, 62)
Ontario	NY	(255, 189, 52)
Yates	NY	(255, 189, 42)
Schuyler	NY	(255, 189, 32)
Tompkins	NY	(255, 189, 22)
Cayuga	NY	(255, 189, 12)
Onondaga	NY	(255, 189, 2)
Cortland	NY	(255, 188, 248)
Chenango	NY	(255, 188, 238)
Madison	NY	(255, 188, 228)
Oneida	NY	(255, 188, 218)
Lewis	NY	(255, 188, 208)
Herkimer	NY	(255, 188, 198)
Otsego	NY	(255, 188, 188)
Schoharie	NY	(255, 188, 178)
Albany	NY	(255, 188, 168)
Saratoga	NY	(255, 188, 158)
Warren	NY	(255, 188, 148)
Hamilton	NY	(255, 188, 138)
Franklin	NY	(255, 188, 128)
St Lawrence	NY	(255, 188, 118)
Jefferson	NY	(255, 188, 108)
Oswego	NY	(255, 188, 98)
Wayne	NY	(255, 188, 88)
Monroe	NY	(255, 188, 78)
Niagara	NY	(255, 188, 68)
Erie	NY	(255, 188, 58)
Chautauqua	NY	(255, 188, 48)
Cattaraugus	NY	(255, 188, 38)
Allegany	NY	(255, 188, 28)
Steuben	NY	(255, 188, 18)
Chemung	NY	(255, 188, 8)
Tioga	NY	(255, 187, 254)
Broome	NY	(255, 187, 244)
Delaware	NY	(255, 187, 234)
Sullivan	NY	(255, 187, 224)
Greene	NY	(255, 187, 214)
New York	NY	(255, 187, 204)
Ulster	NY	(255, 187, 194)
Bronx	NY	(255, 187, 184)
Kings	NY	(255, 187, 174)
Rockland	NY	(255, 187, 164)
Nassau	NY	(255, 187, 154)
Orange	NY	(255, 187, 144)
Queens	NY	(255, 187, 134)
Suffolk	NY	(255, 187, 124)
Westchester	NY	(255, 187, 114)
Putnam	NY	(255, 187, 104)
Dutchess	NY	(255, 187, 94)
Columbia	NY	(255, 187, 84)
Rensselaer	NY	(255, 187, 74)
Washington	NY	(255, 187, 64)
Lea	NM	(255, 187, 54)
Eddy	NM	(255, 187, 44)
Los Alamos	NM	(255, 187, 34)
Rio Arriba	NM	(255, 187, 24)
San Juan	NM	(255, 187, 14)
McKinley	NM	(255, 187, 4)
Bernalillo	NM	(255, 186, 250)
Valencia	NM	(255, 186, 240)
Cibola	NM	(255, 186, 230)
Sierra	NM	(255, 186, 220)
Socorro	NM	(255, 186, 210)
Catron	NM	(255, 186, 200)
Grant	NM	(255, 186, 190)
Hidalgo	NM	(255, 186, 180)
Luna	NM	(255, 186, 170)
Dona Ana	NM	(255, 186, 160)
Taos	NM	(255, 186, 150)
Santa Fe	NM	(255, 186, 140)
Otero	NM	(255, 186, 130)
Torrance	NM	(255, 186, 120)
Lincoln	NM	(255, 186, 110)
Colfax	NM	(255, 186, 100)
Mora	NM	(255, 186, 90)
Union	NM	(255, 186, 80)
Harding	NM	(255, 186, 70)
San Miguel	NM	(255, 186, 60)
Quay	NM	(255, 186, 50)
Guadalupe	NM	(255, 186, 40)
De Baca	NM	(255, 186, 30)
Curry	NM	(255, 186, 20)
Roosevelt	NM	(255, 186, 10)
Chaves	NM	(255, 186, 0)
Sandoval	NM	(255, 185, 246)
Elko	NV	(255, 185, 236)
White Pine	NV	(255, 185, 226)
Clark	NV	(255, 185, 216)
Lincoln	NV	(255, 185, 206)
Esmeralda	NV	(255, 185, 196)
Nye	NV	(255, 185, 186)
Eureka	NV	(255, 185, 176)
Lander	NV	(255, 185, 166)
Mineral	NV	(255, 185, 156)
Douglas	NV	(255, 185, 146)
Carson City	NV	(255, 185, 136)
Lyon	NV	(255, 185, 126)
Churchill	NV	(255, 185, 116)
Pershing	NV	(255, 185, 106)
Storey	NV	(255, 185, 96)
Washoe	NV	(255, 185, 86)
Humboldt	NV	(255, 185, 76)
Trumbull	OH	(255, 185, 66)
Ashtabula	OH	(255, 185, 56)
Lawrence	OH	(255, 185, 46)
Scioto	OH	(255, 185, 36)
Adams	OH	(255, 185, 26)
Pike	OH	(255, 185, 16)
Jackson	OH	(255, 185, 6)
Gallia	OH	(255, 184, 252)
Meigs	OH	(255, 184, 242)
Vinton	OH	(255, 184, 232)
Washington	OH	(255, 184, 222)
Athens	OH	(255, 184, 212)
Hocking	OH	(255, 184, 202)
Ross	OH	(255, 184, 192)
Highland	OH	(255, 184, 182)
Brown	OH	(255, 184, 172)
Clermont	OH	(255, 184, 162)
Hamilton	OH	(255, 184, 152)
Clinton	OH	(255, 184, 142)
Warren	OH	(255, 184, 132)
Butler	OH	(255, 184, 122)
Preble	OH	(255, 184, 112)
Montgomery	OH	(255, 184, 102)
Greene	OH	(255, 184, 92)
Fayette	OH	(255, 184, 82)
Pickaway	OH	(255, 184, 72)
Fairfield	OH	(255, 184, 62)
Perry	OH	(255, 184, 52)
Monroe	OH	(255, 184, 42)
Noble	OH	(255, 184, 32)
Morgan	OH	(255, 184, 22)
Muskingum	OH	(255, 184, 12)
Belmont	OH	(255, 184, 2)
Harrison	OH	(255, 183, 248)
Guernsey	OH	(255, 183, 238)
Coshocton	OH	(255, 183, 228)
Licking	OH	(255, 183, 218)
Delaware	OH	(255, 183, 208)
Franklin	OH	(255, 183, 198)
Madison	OH	(255, 183, 188)
Clark	OH	(255, 183, 178)
Champaign	OH	(255, 183, 168)
Miami	OH	(255, 183, 158)
Shelby	OH	(255, 183, 148)
Darke	OH	(255, 183, 138)
Mercer	OH	(255, 183, 128)
Auglaize	OH	(255, 183, 118)
Logan	OH	(255, 183, 108)
Union	OH	(255, 183, 98)
Marion	OH	(255, 183, 88)
Morrow	OH	(255, 183, 78)
Knox	OH	(255, 183, 68)
Holmes	OH	(255, 183, 58)
Tuscarawas	OH	(255, 183, 48)
Carroll	OH	(255, 183, 38)
Jefferson	OH	(255, 183, 28)
Columbiana	OH	(255, 183, 18)
Stark	OH	(255, 183, 8)
Wayne	OH	(255, 182, 254)
Ashland	OH	(255, 182, 244)
Richland	OH	(255, 182, 234)
Crawford	OH	(255, 182, 224)
Wyandot	OH	(255, 182, 214)
Hardin	OH	(255, 182, 204)
Allen	OH	(255, 182, 194)
Hancock	OH	(255, 182, 184)
Putnam	OH	(255, 182, 174)
Van Wert	OH	(255, 182, 164)
Mahoning	OH	(255, 182, 154)
Portage	OH	(255, 182, 144)
Summit	OH	(255, 182, 134)
Medina	OH	(255, 182, 124)
Huron	OH	(255, 182, 114)
Seneca	OH	(255, 182, 104)
Sandusky	OH	(255, 182, 94)
Wood	OH	(255, 182, 84)
Henry	OH	(255, 182, 74)
Paulding	OH	(255, 182, 64)
Defiance	OH	(255, 182, 54)
Geauga	OH	(255, 182, 44)
Lake	OH	(255, 182, 34)
Cuyahoga	OH	(255, 182, 24)
Lorain	OH	(255, 182, 14)
Erie	OH	(255, 182, 4)
Ottawa	OH	(255, 181, 250)
Lucas	OH	(255, 181, 240)
Fulton	OH	(255, 181, 230)
Williams	OH	(255, 181, 220)
Texas	OK	(255, 181, 210)
Cimarron	OK	(255, 181, 200)
Ottawa	OK	(255, 181, 190)
Craig	OK	(255, 181, 180)
Mayes	OK	(255, 181, 170)
Delaware	OK	(255, 181, 160)
Adair	OK	(255, 181, 150)
Cherokee	OK	(255, 181, 140)
Sequoyah	OK	(255, 181, 130)
Haskell	OK	(255, 181, 120)
Le Flore	OK	(255, 181, 110)
Latimer	OK	(255, 181, 100)
Pittsburg	OK	(255, 181, 90)
Coal	OK	(255, 181, 80)
Atoka	OK	(255, 181, 70)
Pushmataha	OK	(255, 181, 60)
McCurtain	OK	(255, 181, 50)
Choctaw	OK	(255, 181, 40)
Bryan	OK	(255, 181, 30)
Marshall	OK	(255, 181, 20)
Johnston	OK	(255, 181, 10)
Pontotoc	OK	(255, 181, 0)
Garvin	OK	(255, 180, 246)
Murray	OK	(255, 180, 236)
Love	OK	(255, 180, 226)
Carter	OK	(255, 180, 216)
Jefferson	OK	(255, 180, 206)
Stephens	OK	(255, 180, 196)
Cotton	OK	(255, 180, 186)
Comanche	OK	(255, 180, 176)
Tillman	OK	(255, 180, 166)
Jackson	OK	(255, 180, 156)
Greer	OK	(255, 180, 146)
Kiowa	OK	(255, 180, 136)
Harmon	OK	(255, 180, 126)
Muskogee	OK	(255, 180, 116)
McIntosh	OK	(255, 180, 106)
Hughes	OK	(255, 180, 96)
Seminole	OK	(255, 180, 86)
Pottawatomie	OK	(255, 180, 76)
Cleveland	OK	(255, 180, 66)
McClain	OK	(255, 180, 56)
Grady	OK	(255, 180, 46)
Caddo	OK	(255, 180, 36)
Canadian	OK	(255, 180, 26)
Oklahoma	OK	(255, 180, 16)
Lincoln	OK	(255, 180, 6)
Okfuskee	OK	(255, 179, 252)
Okmulgee	OK	(255, 179, 242)
Wagoner	OK	(255, 179, 232)
Rogers	OK	(255, 179, 222)
Nowata	OK	(255, 179, 212)
Washington	OK	(255, 179, 202)
Tulsa	OK	(255, 179, 192)
Creek	OK	(255, 179, 182)
Payne	OK	(255, 179, 172)
Logan	OK	(255, 179, 162)
Kingfisher	OK	(255, 179, 152)
Blaine	OK	(255, 179, 142)
Washita	OK	(255, 179, 132)
Beckham	OK	(255, 179, 122)
Custer	OK	(255, 179, 112)
Dewey	OK	(255, 179, 102)
Roger Mills	OK	(255, 179, 92)
Ellis	OK	(255, 179, 82)
Woodward	OK	(255, 179, 72)
Major	OK	(255, 179, 62)
Garfield	OK	(255, 179, 52)
Noble	OK	(255, 179, 42)
Pawnee	OK	(255, 179, 32)
Osage	OK	(255, 179, 22)
Kay	OK	(255, 179, 12)
Grant	OK	(255, 179, 2)
Alfalfa	OK	(255, 178, 248)
Woods	OK	(255, 178, 238)
Harper	OK	(255, 178, 228)
Beaver	OK	(255, 178, 218)
Clatsop	OR	(255, 178, 208)
Columbia	OR	(255, 178, 198)
Curry	OR	(255, 178, 188)
Coos	OR	(255, 178, 178)
Josephine	OR	(255, 178, 168)
Jackson	OR	(255, 178, 158)
Douglas	OR	(255, 178, 148)
Klamath	OR	(255, 178, 138)
Lake	OR	(255, 178, 128)
Harney	OR	(255, 178, 118)
Malheur	OR	(255, 178, 108)
Baker	OR	(255, 178, 98)
Wallowa	OR	(255, 178, 88)
Union	OR	(255, 178, 78)
Grant	OR	(255, 178, 68)
Wheeler	OR	(255, 178, 58)
Crook	OR	(255, 178, 48)
Deschutes	OR	(255, 178, 38)
Jefferson	OR	(255, 178, 28)
Linn	OR	(255, 178, 18)
Lane	OR	(255, 178, 8)
Benton	OR	(255, 177, 254)
Lincoln	OR	(255, 177, 244)
Polk	OR	(255, 177, 234)
Yamhill	OR	(255, 177, 224)
Marion	OR	(255, 177, 214)
Clackamas	OR	(255, 177, 204)
Umatilla	OR	(255, 177, 194)
Morrow	OR	(255, 177, 184)
Gilliam	OR	(255, 177, 174)
Sherman	OR	(255, 177, 164)
Wasco	OR	(255, 177, 154)
Hood River	OR	(255, 177, 144)
Multnomah	OR	(255, 177, 134)
Washington	OR	(255, 177, 124)
Tillamook	OR	(255, 177, 114)
Philadelphia	PA	(255, 177, 104)
Bucks	PA	(255, 177, 94)
Greene	PA	(255, 177, 84)
Fayette	PA	(255, 177, 74)
Washington	PA	(255, 177, 64)
Allegheny	PA	(255, 177, 54)
Beaver	PA	(255, 177, 44)
Lawrence	PA	(255, 177, 34)
Butler	PA	(255, 177, 24)
Armstrong	PA	(255, 177, 14)
Clarion	PA	(255, 177, 4)
Forest	PA	(255, 176, 250)
Venango	PA	(255, 176, 240)
Mercer	PA	(255, 176, 230)
Crawford	PA	(255, 176, 220)
Erie	PA	(255, 176, 210)
Westmoreland	PA	(255, 176, 200)
Indiana	PA	(255, 176, 190)
Jefferson	PA	(255, 176, 180)
Warren	PA	(255, 176, 170)
McKean	PA	(255, 176, 160)
Cameron	PA	(255, 176, 150)
Elk	PA	(255, 176, 140)
Clearfield	PA	(255, 176, 130)
Blair	PA	(255, 176, 120)
Cambria	PA	(255, 176, 110)
Somerset	PA	(255, 176, 100)
Bedford	PA	(255, 176, 90)
Fulton	PA	(255, 176, 80)
Huntingdon	PA	(255, 176, 70)
Franklin	PA	(255, 176, 60)
Mifflin	PA	(255, 176, 50)
Potter	PA	(255, 176, 40)
Clinton	PA	(255, 176, 30)
Centre	PA	(255, 176, 20)
Union	PA	(255, 176, 10)
Montour	PA	(255, 176, 0)
Tioga	PA	(255, 175, 246)
Lycoming	PA	(255, 175, 236)
Wyoming	PA	(255, 175, 226)
Sullivan	PA	(255, 175, 216)
Columbia	PA	(255, 175, 206)
Northumberland	PA	(255, 175, 196)
Snyder	PA	(255, 175, 186)
Juniata	PA	(255, 175, 176)
Perry	PA	(255, 175, 166)
Cumberland	PA	(255, 175, 156)
Adams	PA	(255, 175, 146)
York	PA	(255, 175, 136)
Dauphin	PA	(255, 175, 126)
Lebanon	PA	(255, 175, 116)
Lancaster	PA	(255, 175, 106)
Berks	PA	(255, 175, 96)
Schuylkill	PA	(255, 175, 86)
Carbon	PA	(255, 175, 76)
Luzerne	PA	(255, 175, 66)
Lackawanna	PA	(255, 175, 56)
Bradford	PA	(255, 175, 46)
Susquehanna	PA	(255, 175, 36)
Wayne	PA	(255, 175, 26)
Pike	PA	(255, 175, 16)
Monroe	PA	(255, 175, 6)
Northampton	PA	(255, 174, 252)
Lehigh	PA	(255, 174, 242)
Delaware	PA	(255, 174, 232)
Montgomery	PA	(255, 174, 222)
Chester	PA	(255, 174, 212)
Kent	RI	(255, 174, 202)
Providence	RI	(255, 174, 192)
Bristol	RI	(255, 174, 182)
Newport	RI	(255, 174, 172)
Washington	RI	(255, 174, 162)
Pickens	SC	(255, 174, 152)
Oconee	SC	(255, 174, 142)
Beaufort	SC	(255, 174, 132)
Hampton	SC	(255, 174, 122)
Jasper	SC	(255, 174, 112)
Marion	SC	(255, 174, 102)
Dillon	SC	(255, 174, 92)
Horry	SC	(255, 174, 82)
Charleston	SC	(255, 174, 72)
Dorchester	SC	(255, 174, 62)
Berkeley	SC	(255, 174, 52)
Georgetown	SC	(255, 174, 42)
Clarendon	SC	(255, 174, 32)
Williamsburg	SC	(255, 174, 22)
Florence	SC	(255, 174, 12)
Marlboro	SC	(255, 174, 2)
Darlington	SC	(255, 173, 248)
Lee	SC	(255, 173, 238)
Kershaw	SC	(255, 173, 228)
Sumter	SC	(255, 173, 218)
Calhoun	SC	(255, 173, 208)
Colleton	SC	(255, 173, 198)
Allendale	SC	(255, 173, 188)
Bamberg	SC	(255, 173, 178)
Orangeburg	SC	(255, 173, 168)
Barnwell	SC	(255, 173, 158)
Aiken	SC	(255, 173, 148)
Lexington	SC	(255, 173, 138)
Richland	SC	(255, 173, 128)
Fairfield	SC	(255, 173, 118)
Newberry	SC	(255, 173, 108)
Saluda	SC	(255, 173, 98)
Edgefield	SC	(255, 173, 88)
McCormick	SC	(255, 173, 78)
Greenwood	SC	(255, 173, 68)
Laurens	SC	(255, 173, 58)
Abbeville	SC	(255, 173, 48)
Anderson	SC	(255, 173, 38)
Union	SC	(255, 173, 28)
Chesterfield	SC	(255, 173, 18)
Lancaster	SC	(255, 173, 8)
Chester	SC	(255, 172, 254)
York	SC	(255, 172, 244)
Cherokee	SC	(255, 172, 234)
Spartanburg	SC	(255, 172, 224)
Greenville	SC	(255, 172, 214)
Perkins	SD	(255, 172, 204)
Harding	SD	(255, 172, 194)
Custer	SD	(255, 172, 184)
Fall River	SD	(255, 172, 174)
Oglala Lakota	SD	(255, 172, 164)
Bennett	SD	(255, 172, 154)
Mellette	SD	(255, 172, 144)
Todd	SD	(255, 172, 134)
Tripp	SD	(255, 172, 124)
Gregory	SD	(255, 172, 114)
Brule	SD	(255, 172, 104)
Aurora	SD	(255, 172, 94)
Davison	SD	(255, 172, 84)
Douglas	SD	(255, 172, 74)
Charles Mix	SD	(255, 172, 64)
Bon Homme	SD	(255, 172, 54)
Yankton	SD	(255, 172, 44)
Hutchinson	SD	(255, 172, 34)
Hanson	SD	(255, 172, 24)
McCook	SD	(255, 172, 14)
Turner	SD	(255, 172, 4)
Clay	SD	(255, 171, 250)
Union	SD	(255, 171, 240)
Lincoln	SD	(255, 171, 230)
Minnehaha	SD	(255, 171, 220)
Lyman	SD	(255, 171, 210)
Jones	SD	(255, 171, 200)
Jackson	SD	(255, 171, 190)
Stanley	SD	(255, 171, 180)
Haakon	SD	(255, 171, 170)
Pennington	SD	(255, 171, 160)
Lawrence	SD	(255, 171, 150)
Butte	SD	(255, 171, 140)
Meade	SD	(255, 171, 130)
Ziebach	SD	(255, 171, 120)
Dewey	SD	(255, 171, 110)
Walworth	SD	(255, 171, 100)
Potter	SD	(255, 171, 90)
Sully	SD	(255, 171, 80)
Hughes	SD	(255, 171, 70)
Buffalo	SD	(255, 171, 60)
Jerauld	SD	(255, 171, 50)
Sanborn	SD	(255, 171, 40)
Miner	SD	(255, 171, 30)
Lake	SD	(255, 171, 20)
Moody	SD	(255, 171, 10)
Brookings	SD	(255, 171, 0)
Hamlin	SD	(255, 170, 246)
Kingsbury	SD	(255, 170, 236)
Beadle	SD	(255, 170, 226)
Hyde	SD	(255, 170, 216)
Hand	SD	(255, 170, 206)
Edmunds	SD	(255, 170, 196)
Faulk	SD	(255, 170, 186)
Spink	SD	(255, 170, 176)
Clark	SD	(255, 170, 166)
Codington	SD	(255, 170, 156)
Deuel	SD	(255, 170, 146)
Grant	SD	(255, 170, 136)
Day	SD	(255, 170, 126)
Roberts	SD	(255, 170, 116)
Marshall	SD	(255, 170, 106)
Brown	SD	(255, 170, 96)
McPherson	SD	(255, 170, 86)
Campbell	SD	(255, 170, 76)
Corson	SD	(255, 170, 66)
Sullivan	TN	(255, 170, 56)
Johnson	TN	(255, 170, 46)
McNairy	TN	(255, 170, 36)
Chester	TN	(255, 170, 26)
Hardeman	TN	(255, 170, 16)
Fayette	TN	(255, 170, 6)
Haywood	TN	(255, 169, 252)
Madison	TN	(255, 169, 242)
Crockett	TN	(255, 169, 232)
Gibson	TN	(255, 169, 222)
Carroll	TN	(255, 169, 212)
Weakley	TN	(255, 169, 202)
Obion	TN	(255, 169, 192)
Lake	TN	(255, 169, 182)
Dyer	TN	(255, 169, 172)
Lauderdale	TN	(255, 169, 162)
Tipton	TN	(255, 169, 152)
Shelby	TN	(255, 169, 142)
Henderson	TN	(255, 169, 132)
Henry	TN	(255, 169, 122)
Benton	TN	(255, 169, 112)
Decatur	TN	(255, 169, 102)
Hardin	TN	(255, 169, 92)
Lawrence	TN	(255, 169, 82)
Wayne	TN	(255, 169, 72)
Lewis	TN	(255, 169, 62)
Perry	TN	(255, 169, 52)
Hickman	TN	(255, 169, 42)
Humphreys	TN	(255, 169, 32)
Houston	TN	(255, 169, 22)
Stewart	TN	(255, 169, 12)
Montgomery	TN	(255, 169, 2)
Robertson	TN	(255, 168, 248)
Cheatham	TN	(255, 168, 238)
Dickson	TN	(255, 168, 228)
Marshall	TN	(255, 168, 218)
Williamson	TN	(255, 168, 208)
Giles	TN	(255, 168, 198)
Maury	TN	(255, 168, 188)
Lincoln	TN	(255, 168, 178)
Moore	TN	(255, 168, 168)
Bedford	TN	(255, 168, 158)
Rutherford	TN	(255, 168, 148)
Davidson	TN	(255, 168, 138)
Sumner	TN	(255, 168, 128)
Wilson	TN	(255, 168, 118)
Cannon	TN	(255, 168, 108)
Coffee	TN	(255, 168, 98)
Franklin	TN	(255, 168, 88)
Marion	TN	(255, 168, 78)
Sequatchie	TN	(255, 168, 68)
Grundy	TN	(255, 168, 58)
Van Buren	TN	(255, 168, 48)
Warren	TN	(255, 168, 38)
White	TN	(255, 168, 28)
DeKalb	TN	(255, 168, 18)
Putnam	TN	(255, 168, 8)
Trousdale	TN	(255, 167, 254)
Macon	TN	(255, 167, 244)
Smith	TN	(255, 167, 234)
Jackson	TN	(255, 167, 224)
Overton	TN	(255, 167, 214)
Clay	TN	(255, 167, 204)
Pickett	TN	(255, 167, 194)
Bledsoe	TN	(255, 167, 184)
Fentress	TN	(255, 167, 174)
Cumberland	TN	(255, 167, 164)
Rhea	TN	(255, 167, 154)
Meigs	TN	(255, 167, 144)
Hamilton	TN	(255, 167, 134)
Bradley	TN	(255, 167, 124)
Polk	TN	(255, 167, 114)
Monroe	TN	(255, 167, 104)
McMinn	TN	(255, 167, 94)
Roane	TN	(255, 167, 84)
Morgan	TN	(255, 167, 74)
Scott	TN	(255, 167, 64)
Campbell	TN	(255, 167, 54)
Anderson	TN	(255, 167, 44)
Loudon	TN	(255, 167, 34)
Blount	TN	(255, 167, 24)
Sevier	TN	(255, 167, 14)
Knox	TN	(255, 167, 4)
Union	TN	(255, 166, 250)
Claiborne	TN	(255, 166, 240)
Hancock	TN	(255, 166, 230)
Grainger	TN	(255, 166, 220)
Hamblen	TN	(255, 166, 210)
Jefferson	TN	(255, 166, 200)
Cocke	TN	(255, 166, 190)
Unicoi	TN	(255, 166, 180)
Hawkins	TN	(255, 166, 170)
Greene	TN	(255, 166, 160)
Washington	TN	(255, 166, 150)
Carter	TN	(255, 166, 140)
Bowie	TX	(255, 166, 130)
Red River	TX	(255, 166, 120)
Crosby	TX	(255, 166, 110)
Lubbock	TX	(255, 166, 100)
Hockley	TX	(255, 166, 90)
Cochran	TX	(255, 166, 80)
Floyd	TX	(255, 166, 70)
Hale	TX	(255, 166, 60)
Lamb	TX	(255, 166, 50)
Bailey	TX	(255, 166, 40)
Briscoe	TX	(255, 166, 30)
Swisher	TX	(255, 166, 20)
Castro	TX	(255, 166, 10)
Parmer	TX	(255, 166, 0)
Armstrong	TX	(255, 165, 246)
Randall	TX	(255, 165, 236)
Deaf Smith	TX	(255, 165, 226)
Carson	TX	(255, 165, 216)
Potter	TX	(255, 165, 206)
Oldham	TX	(255, 165, 196)
Hutchinson	TX	(255, 165, 186)
Moore	TX	(255, 165, 176)
Hartley	TX	(255, 165, 166)
Hansford	TX	(255, 165, 156)
Sherman	TX	(255, 165, 146)
Dallam	TX	(255, 165, 136)
Hudspeth	TX	(255, 165, 126)
El Paso	TX	(255, 165, 116)
Lynn	TX	(255, 165, 106)
Terry	TX	(255, 165, 96)
